30600000	9624.055855	37212.18716	2.27E+33
30700000	9623.00372	37167.71158	2.26E+33
30800000	9621.951585	37123.23601	2.25E+33
30900000	9620.89945	37078.76043	2.24E+33
31000000	9619.847315	37034.28485	2.23E+33
31100000	9618.79518	36989.80928	2.22E+33
31200000	9617.743045	36945.3337	2.21E+33
31300000	9616.69091	36900.85812	2.20E+33
31400000	9615.638775	36856.38255	2.19E+33
31500000	9614.58664	36811.90697	2.18E+33
31600000	9613.534505	36767.4314	2.17E+33
31700000	9612.48237	36722.95582	2.16E+33
31800000	9611.430235	36678.48024	2.15E+33
31900000	9610.3781	36634.00467	2.14E+33
32000000	9609.325965	36589.52909	2.13E+33
32100000	9608.27383	36545.05351	2.12E+33
32200000	9607.221695	36500.57794	2.11E+33
32300000	9606.16956	36456.10236	2.10E+33
32400000	9605.117425	36411.62678	2.09E+33
32500000	9604.06529	36367.15121	2.08E+33
32600000	9603.013155	36322.67563	2.07E+33
32700000	9601.96102	36278.20005	2.06E+33
32800000	9600.908885	36233.72448	2.05E+33
32900000	9599.85675	36189.2489	2.04E+33
33000000	9598.804615	36144.77332	2.03E+33
33100000	9597.75248	36100.29775	2.02E+33
33200000	9596.700345	36055.82217	2.01E+33
33300000	9595.64821	36011.3466	2.00E+33
33400000	9594.596075	35966.87102	1.99E+33
33500000	9593.54394	35922.39544	1.98E+33
33600000	9592.491804	35877.91987	1.97E+33
33700000	9591.439669	35833.44429	1.96E+33
33800000	9590.387534	35788.96871	1.95E+33
33900000	9589.335399	35744.49314	1.94E+33
34000000	9588.283264	35700.01756	1.93E+33
34100000	9587.231129	35655.54198	1.92E+33
34200000	9586.178994	35611.06641	1.91E+33
34300000	9585.126859	35566.59083	1.90E+33
34400000	9584.074724	35522.11525	1.89E+33
34500000	9583.022589	35477.63968	1.88E+33
34600000	9581.970454	35433.1641	1.87E+33
34700000	9580.918319	35388.68853	1.86E+33
34800000	9579.866184	35344.21295	1.85E+33
34900000	9578.814049	35299.73737	1.84E+33
35000000	9577.761914	35255.2618	1.83E+33
35100000	9576.709779	35210.78622	1.82E+33
35200000	9575.657644	35166.31064	1.81E+33
35300000	9574.605509	35121.83507	1.80E+33
35400000	9573.553374	35077.35949	1.79E+33
35500000	9572.501239	35032.88391	1.78E+33
35600000	9571.449104	34988.40834	1.77E+33
35700000	9570.396969	34943.93276	1.76E+33
35800000	9569.344834	34899.45718	1.75E+33
35900000	9568.292699	34854.98161	1.74E+33
36000000	9567.240564	34810.50603	1.73E+33
36100000	9566.188429	34766.03045	1.72E+33
36200000	9565.136294	34721.55488	1.71E+33
36300000	9564.084159	34677.0793	1.70E+33
36400000	9563.032024	34632.60373	1.69E+33
36500000	9561.979889	34588.12815	1.68E+33
36600000	9560.927754	34543.65257	1.67E+33
36700000	9559.875619	34499.177	1.66E+33
36800000	9558.823484	34454.70142	1.65E+33
36900000	9557.771349	34410.22584	1.64E+33
37000000	9556.719214	34365.75027	1.63E+33
37100000	9555.667079	34321.27469	1.62E+33
37200000	9554.614944	34276.79911	1.61E+33
37300000	9553.562809	34232.32354	1.60E+33
37400000	9552.510674	34187.84796	1.59E+33
37500000	9551.458539	34143.37238	1.58E+33
37600000	9550.406404	34098.89681	1.57E+33
37700000	9549.354269	34054.42123	1.56E+33
37800000	9548.302134	34009.94565	1.55E+33
37900000	9547.249999	33965.47008	1.54E+33
38000000	9546.197864	33920.9945	1.53E+33
38100000	9545.145729	33876.51893	1.52E+33
38200000	9544.093594	33832.04335	1.51E+33
38300000	9543.041459	33787.56777	1.50E+33
38400000	9541.989324	33743.0922	1.49E+33
